"LogName","TimeCreated","Id","LevelDisplayName","Message"
"Application","05/11/2025 10:15:33 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 10456. Id. de mensaje: [0x2509]."
"Application","05/11/2025 10:07:09 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 8972. Id. de mensaje: [0x2509]."
"Application","05/11/2025 09:57:56 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 18868. Id. de mensaje: [0x2509]."
"Application","05/11/2025 09:50:20 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 19116. Id. de mensaje: [0x2509]."
"Application","05/11/2025 09:46:24 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 15204. Id. de mensaje: [0x2509]."
"Application","05/11/2025 09:39:16 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 14724. Id. de mensaje: [0x2509]."
"Application","05/11/2025 09:35:00 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 18188. Id. de mensaje: [0x2509]."
"Application","05/11/2025 09:31:38 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 24304. Id. de mensaje: [0x2509]."
"Application","05/11/2025 09:28:58 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 23636. Id. de mensaje: [0x2509]."
"Application","05/11/2025 09:16:59 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 20948. Id. de mensaje: [0x2509]."
"Application","05/11/2025 09:01:22 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 23964. Id. de mensaje: [0x2509]."
"Application","05/11/2025 08:51:28 p. m.","10006","Error","Application or service 'HP One Agent Service' could not be shut down."
"Application","05/11/2025 08:51:22 p. m.","1000","Error","Nombre de aplicación con errores: hp-one-agent-service.exe, versión: 1.1.973.9172, marca de tiempo: 0x689d21ae Nombre del módulo con errores: MSVCP140.dll, versión: 14.42.34438.0, marca de tiempo: 0x2b69c728 Código de excepción: 0xc0000005 Desplazamiento con errores: 0x000000000001281f Id. de proceso con errores: 0x11B4 Tiempo de inicio de aplicación con errores: 0x1DC4C59B09672A6 Ruta de aplicación con errores: C:\Program Files\HP\HP One Agent\hp-one-agent-service.exe Ruta de módulo con errores: C:\WINDOWS\SYSTEM32\MSVCP140.dll Id. de informe: 5af67080-f5af-4e18-9783-113ef9d4c627 Nombre completo del paquete con errores:  Id. de aplicación relacionado con el paquete con errores: "
"Application","05/11/2025 02:56:17 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 7472. Id. de mensaje: [0x2509]."
"Application","05/11/2025 01:10:23 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 20372. Id. de mensaje: [0x2509]."
"Application","05/11/2025 01:05:27 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 18308. Id. de mensaje: [0x2509]."
"Application","05/11/2025 12:40:19 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 5348. Id. de mensaje: [0x2509]."
"Application","05/11/2025 12:24:22 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 24000. Id. de mensaje: [0x2509]."
"Application","05/11/2025 11:59:13 a. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 24056. Id. de mensaje: [0x2509]."
"Application","05/11/2025 09:59:31 a. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 24696. Id. de mensaje: [0x2509]."
"Application","04/11/2025 08:48:59 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 14908. Id. de mensaje: [0x2509]."
"Application","04/11/2025 08:48:58 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 12116. Id. de mensaje: [0x2509]."
"Application","04/11/2025 08:23:12 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 20100. Id. de mensaje: [0x2509]."
"Application","04/11/2025 12:53:59 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 15580. Id. de mensaje: [0x2509]."
"Application","04/11/2025 12:40:41 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 11872. Id. de mensaje: [0x2509]."
"Application","04/11/2025 12:26:03 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 15456. Id. de mensaje: [0x2509]."
"Application","02/11/2025 07:28:01 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 19844. Id. de mensaje: [0x2509]."
"Application","02/11/2025 06:35:01 p. m.","4625","Información","El subsistema EventSystem suprimirá las entradas duplicadas del registro de eventos durante 86400 segundos. El tiempo de espera de supresión puede controlarse por un valor REG_DWORD llamado SuppressDuplicateDuration en la siguiente clave del Registro: HKLM\Software\Microsoft\EventSystem\EventLog."
"Application","23/10/2025 08:10:53 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 16640. Id. de mensaje: [0x2509]."
"Application","23/10/2025 08:09:01 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 4868. Id. de mensaje: [0x2509]."
"Application","23/10/2025 07:58:44 p. m.","1000","Error","Nombre de aplicación con errores: HPSEU.UI.WPF.exe, versión: 3.1.43.0, marca de tiempo: 0x687608be Nombre del módulo con errores: KERNELBASE.dll, versión: 10.0.26100.6899, marca de tiempo: 0x761b8f73 Código de excepción: 0xe0434352 Desplazamiento con errores: 0x00000000000c804a Id. de proceso con errores: 0x2C1C Tiempo de inicio de aplicación con errores: 0x1DC4489B975469F Ruta de aplicación con errores: C:\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.1.46.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSEU.UI.WPF.exe Ruta de módulo con errores: C:\WINDOWS\System32\KERNELBASE.dll Id. de informe: 6ed2f01f-5994-4826-8c46-ebec99e36efa Nombre completo del paquete con errores: AD2F1837.HPSystemEventUtility_3.1.46.0_x64__v10z8vjag6ke6 Id. de aplicación relacionado con el paquete con errores: AD2F1837.HPSystemEventUtility"
"Application","23/10/2025 07:58:43 p. m.","1026","Error","Aplicación: HPSEU.UI.WPF.exe
Versión de Framework: v4.0.30319
Descripción: el proceso terminó debido a una excepción no controlada.
Información de la excepción: System.ArgumentNullException
   en System.Threading.Monitor.Enter(System.Object)
   en Hp.Bridge.Client.RpcClient.CloseConnection()
   en Hp.Bridge.Client.RpcClient.Finalize()

"
"Application","22/10/2025 08:25:23 p. m.","1000","Error","Nombre de aplicación con errores: HPSEU.UI.WPF.exe, versión: 3.1.43.0, marca de tiempo: 0x687608be Nombre del módulo con errores: unknown, versión: 0.0.0.0, marca de tiempo: 0x00000000 Código de excepción: 0xc0000005 Desplazamiento con errores: 0x00007ff927a981bc Id. de proceso con errores: 0x5300 Tiempo de inicio de aplicación con errores: 0x1DC43C4482CB503 Ruta de aplicación con errores: C:\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.1.46.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSEU.UI.WPF.exe Ruta de módulo con errores: unknown Id. de informe: fd1f0062-8825-4087-8071-6369ab50b99c Nombre completo del paquete con errores: AD2F1837.HPSystemEventUtility_3.1.46.0_x64__v10z8vjag6ke6 Id. de aplicación relacionado con el paquete con errores: AD2F1837.HPSystemEventUtility"
"Application","22/10/2025 08:25:22 p. m.","1026","Error","Aplicación: HPSEU.UI.WPF.exe
Versión de Framework: v4.0.30319
Descripción: el proceso terminó debido a una excepción no controlada.
Información de la excepción: System.NullReferenceException
   en Hp.Bridge.Client.RpcClient.CloseConnection()
   en Hp.Bridge.Client.RpcClient.Finalize()

"
"Application","22/10/2025 01:19:45 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 19536. Id. de mensaje: [0x2509]."
"Application","22/10/2025 10:01:01 a. m.","4625","Información","El subsistema EventSystem suprimirá las entradas duplicadas del registro de eventos durante 86400 segundos. El tiempo de espera de supresión puede controlarse por un valor REG_DWORD llamado SuppressDuplicateDuration en la siguiente clave del Registro: HKLM\Software\Microsoft\EventSystem\EventLog."
"Application","22/10/2025 09:57:27 a. m.","4625","Información","El subsistema EventSystem suprimirá las entradas duplicadas del registro de eventos durante 86400 segundos. El tiempo de espera de supresión puede controlarse por un valor REG_DWORD llamado SuppressDuplicateDuration en la siguiente clave del Registro: HKLM\Software\Microsoft\EventSystem\EventLog."
"Application","22/10/2025 09:21:54 a. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 20260. Id. de mensaje: [0x2509]."
"Application","22/10/2025 08:57:44 a. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 11832. Id. de mensaje: [0x2509]."
"Application","21/10/2025 08:59:51 p. m.","1000","Error","Nombre de aplicación con errores: SECOMN64.exe, versión: 2.0.11.61, marca de tiempo: 0x668b7726 Nombre del módulo con errores: SECOMN64.dll, versión: 2.0.11.61, marca de tiempo: 0x668b7716 Código de excepción: 0xc0000005 Desplazamiento con errores: 0x000000000039bdd7 Id. de proceso con errores: 0x1504 Tiempo de inicio de aplicación con errores: 0x1DC416A9EC08DC4 Ruta de aplicación con errores: C:\WINDOWS\System32\DriverStore\FileRepository\seapo64.inf_amd64_deaeb20891c6fa3a\SECOMN64.exe Ruta de módulo con errores: C:\WINDOWS\System32\DriverStore\FileRepository\seapo64.inf_amd64_deaeb20891c6fa3a\SECOMN64.dll Id. de informe: 3d5fa55b-a65e-4550-9d86-8256561b86fa Nombre completo del paquete con errores:  Id. de aplicación relacionado con el paquete con errores: "
"Application","21/10/2025 08:06:16 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 7684. Id. de mensaje: [0x2509]."
"Application","21/10/2025 08:05:13 p. m.","1000","Error","Nombre de aplicación con errores: hp-one-agent-service.exe, versión: 1.1.973.9172, marca de tiempo: 0x689d21ae Nombre del módulo con errores: ntdll.dll, versión: 10.0.26100.5074, marca de tiempo: 0x0e967e89 Código de excepción: 0xc0000374 Desplazamiento con errores: 0x000000000011a3b5 Id. de proceso con errores: 0x1144 Tiempo de inicio de aplicación con errores: 0x1DC416A9E7A5038 Ruta de aplicación con errores: C:\Program Files\HP\HP One Agent\hp-one-agent-service.exe Ruta de módulo con errores: C:\WINDOWS\SYSTEM32\ntdll.dll Id. de informe: a0a0f4a6-e4d4-4663-bf15-8c9c30653984 Nombre completo del paquete con errores:  Id. de aplicación relacionado con el paquete con errores: "
"Application","19/10/2025 08:28:11 p. m.","1002","Error","El programa explorer.exe versión 10.0.26100.5074 dejó de interactuar con Windows y se cerró. Para ver si hay más información disponible sobre este problema, comprueba el historial de problemas en el panel de control de Seguridad y mantenimiento. "
"Application","19/10/2025 08:26:44 p. m.","1002","Error","El programa explorer.exe versión 10.0.26100.5074 dejó de interactuar con Windows y se cerró. Para ver si hay más información disponible sobre este problema, comprueba el historial de problemas en el panel de control de Seguridad y mantenimiento. "
"Application","19/10/2025 08:26:31 p. m.","1002","Error","El programa explorer.exe versión 10.0.26100.5074 dejó de interactuar con Windows y se cerró. Para ver si hay más información disponible sobre este problema, comprueba el historial de problemas en el panel de control de Seguridad y mantenimiento. "
"Application","19/10/2025 08:26:17 p. m.","1002","Error","El programa explorer.exe versión 10.0.26100.5074 dejó de interactuar con Windows y se cerró. Para ver si hay más información disponible sobre este problema, comprueba el historial de problemas en el panel de control de Seguridad y mantenimiento. "
"Application","19/10/2025 08:26:10 p. m.","1002","Error","El programa explorer.exe versión 10.0.26100.5074 dejó de interactuar con Windows y se cerró. Para ver si hay más información disponible sobre este problema, comprueba el historial de problemas en el panel de control de Seguridad y mantenimiento. "
"Application","19/10/2025 08:25:59 p. m.","1002","Error","El programa explorer.exe versión 10.0.26100.5074 dejó de interactuar con Windows y se cerró. Para ver si hay más información disponible sobre este problema, comprueba el historial de problemas en el panel de control de Seguridad y mantenimiento. "
"Application","19/10/2025 08:25:40 p. m.","1002","Error","El programa SystemSettings.exe versión 10.0.26100.4652 dejó de interactuar con Windows y se cerró. Para ver si hay más información disponible sobre este problema, comprueba el historial de problemas en el panel de control de Seguridad y mantenimiento. "
"Application","19/10/2025 08:24:08 p. m.","1002","Error","El programa explorer.exe versión 10.0.26100.5074 dejó de interactuar con Windows y se cerró. Para ver si hay más información disponible sobre este problema, comprueba el historial de problemas en el panel de control de Seguridad y mantenimiento. "
"Application","19/10/2025 08:23:45 p. m.","1002","Error","El programa explorer.exe versión 10.0.26100.5074 dejó de interactuar con Windows y se cerró. Para ver si hay más información disponible sobre este problema, comprueba el historial de problemas en el panel de control de Seguridad y mantenimiento. "
"Application","19/10/2025 08:23:31 p. m.","1002","Error","El programa explorer.exe versión 10.0.26100.5074 dejó de interactuar con Windows y se cerró. Para ver si hay más información disponible sobre este problema, comprueba el historial de problemas en el panel de control de Seguridad y mantenimiento. "
"Application","19/10/2025 08:15:21 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 11016. Id. de mensaje: [0x2509]."
"Application","19/10/2025 07:50:24 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 21012. Id. de mensaje: [0x2509]."
"Application","12/10/2025 07:03:20 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 2336. Id. de mensaje: [0x2509]."
"Application","11/10/2025 04:57:38 p. m.","1000","Error","Nombre de aplicación con errores: HPSystemEventUtilityHost.exe, versión: 3.1.43.0, marca de tiempo: 0xf43681cd Nombre del módulo con errores: ntdll.dll, versión: 10.0.26100.5074, marca de tiempo: 0x0e967e89 Código de excepción: 0xc000000d Desplazamiento con errores: 0x000000000003ef4f Id. de proceso con errores: 0x42C Tiempo de inicio de aplicación con errores: 0x1DC3AF84B3C6ED0 Ruta de aplicación con errores: C:\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.1.46.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSystemEventUtilityHost.exe Ruta de módulo con errores: C:\WINDOWS\SYSTEM32\ntdll.dll Id. de informe: b642e373-c3c7-459c-9ae3-851a6634651d Nombre completo del paquete con errores: AD2F1837.HPSystemEventUtility_3.1.46.0_x64__v10z8vjag6ke6 Id. de aplicación relacionado con el paquete con errores: AD2F1837.HPSystemEventUtility"
"Application","11/10/2025 04:57:37 p. m.","1000","Error","Nombre de aplicación con errores: HPSystemEventUtilityHost.exe, versión: 3.1.43.0, marca de tiempo: 0xf43681cd Nombre del módulo con errores: ntdll.dll, versión: 10.0.26100.5074, marca de tiempo: 0x0e967e89 Código de excepción: 0xc000000d Desplazamiento con errores: 0x000000000003ef4f Id. de proceso con errores: 0x42C Tiempo de inicio de aplicación con errores: 0x1DC3AF84B3C6ED0 Ruta de aplicación con errores: C:\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.1.46.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSystemEventUtilityHost.exe Ruta de módulo con errores: C:\WINDOWS\SYSTEM32\ntdll.dll Id. de informe: d27fcc04-c51f-41aa-9ce4-14a4c8f09de7 Nombre completo del paquete con errores: AD2F1837.HPSystemEventUtility_3.1.46.0_x64__v10z8vjag6ke6 Id. de aplicación relacionado con el paquete con errores: AD2F1837.HPSystemEventUtility"
"Application","11/10/2025 03:18:24 p. m.","1022","Error",".NET Runtime version 4.0.30319.0 - Error al inicializar la infraestructura de asociación de la API de generación de perfiles. Este proceso no permitirá que se asocie un generador de perfiles. HRESULT: 0x80004005.  Id. de proceso (decimal): 5064. Id. de mensaje: [0x2509]."
"Application","10/10/2025 11:13:59 p. m.","1002","Información","El shell se detuvo inesperadamente y se reinició C:\Windows\system32\userinit.exe."
"Application","10/10/2025 09:19:43 p. m.","1000","Error","Nombre de aplicación con errores: HPSystemEventUtilityHost.exe, versión: 3.1.43.0, marca de tiempo: 0xf43681cd Nombre del módulo con errores: ntdll.dll, versión: 10.0.26100.5074, marca de tiempo: 0x0e967e89 Código de excepción: 0xc000000d Desplazamiento con errores: 0x000000000003ef4f Id. de proceso con errores: 0x4FD0 Tiempo de inicio de aplicación con errores: 0x1DC3A4DF5F4B6C5 Ruta de aplicación con errores: C:\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.1.46.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSystemEventUtilityHost.exe Ruta de módulo con errores: C:\WINDOWS\SYSTEM32\ntdll.dll Id. de informe: 02c749d7-3376-4da0-8c77-9951e5346760 Nombre completo del paquete con errores: AD2F1837.HPSystemEventUtility_3.1.46.0_x64__v10z8vjag6ke6 Id. de aplicación relacionado con el paquete con errores: AD2F1837.HPSystemEventUtility"
"Application","10/10/2025 09:19:39 p. m.","1000","Error","Nombre de aplicación con errores: HPSystemEventUtilityHost.exe, versión: 3.1.43.0, marca de tiempo: 0xf43681cd Nombre del módulo con errores: ntdll.dll, versión: 10.0.26100.5074, marca de tiempo: 0x0e967e89 Código de excepción: 0xc000000d Desplazamiento con errores: 0x000000000003ef4f Id. de proceso con errores: 0x4FD0 Tiempo de inicio de aplicación con errores: 0x1DC3A4DF5F4B6C5 Ruta de aplicación con errores: C:\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.1.46.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSystemEventUtilityHost.exe Ruta de módulo con errores: C:\WINDOWS\SYSTEM32\ntdll.dll Id. de informe: 43f8f4fe-5af3-4d8d-a1b8-f59077c67a0e Nombre completo del paquete con errores: AD2F1837.HPSystemEventUtility_3.1.46.0_x64__v10z8vjag6ke6 Id. de aplicación relacionado con el paquete con errores: AD2F1837.HPSystemEventUtility"
